,quantity,pack_size,delirium,type,amount,normalized,grove,map_seed,plot,tier_3_upgrade,tier_4_upgrade,t1,t2,t3,t4,sacred drops
700,182.0,62.0,0.0,Vivid,45,23.56020942408377,11,11,50,0.13,0.03,0,26.0,2.0,0.0,0.0
701,182.0,62.0,0.0,Vivid,109,57.06806282722513,11,11,50,0.13,0.03,0,26.0,2.0,0.0,0.0
702,182.0,62.0,0.0,Vivid,36,18.848167539267013,11,11,50,0.13,0.03,0,26.0,2.0,0.0,0.0
703,182.0,62.0,0.0,Wild,32,16.75392670157068,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
704,182.0,62.0,0.0,Wild,40,20.94240837696335,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
705,182.0,62.0,0.0,Wild,41,21.465968586387433,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
706,182.0,62.0,0.0,Wild,104,54.45026178010471,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
707,182.0,62.0,0.0,Wild,40,20.94240837696335,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
708,182.0,62.0,0.0,Wild,24,12.56544502617801,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
709,182.0,62.0,0.0,Wild,42,21.989528795811516,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
710,182.0,62.0,0.0,Wild,80,41.8848167539267,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
711,182.0,62.0,0.0,Wild,89,46.596858638743456,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
712,182.0,62.0,0.0,Wild,72,37.69633507853403,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
713,182.0,62.0,0.0,Wild,105,54.973821989528794,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
714,182.0,62.0,0.0,Wild,90,47.12041884816754,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
715,182.0,62.0,0.0,Wild,41,21.465968586387433,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
716,182.0,62.0,0.0,Wild,101,52.879581151832454,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
717,182.0,62.0,0.0,Wild,105,54.973821989528794,11,11,51,0.13,0.03,0,43.0,4.0,0.0,0.0
718,182.0,62.0,0.0,Primal,72,37.69633507853403,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
719,182.0,62.0,0.0,Primal,108,56.544502617801044,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
720,182.0,62.0,0.0,Primal,82,42.931937172774866,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
721,182.0,62.0,0.0,Primal,105,54.973821989528794,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
722,182.0,62.0,0.0,Primal,76,39.79057591623037,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
723,182.0,62.0,0.0,Primal,32,16.75392670157068,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
724,182.0,62.0,0.0,Primal,76,39.79057591623037,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
725,182.0,62.0,0.0,Primal,33,17.277486910994764,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
726,182.0,62.0,0.0,Primal,80,41.8848167539267,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
727,182.0,62.0,0.0,Primal,46,24.083769633507853,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
728,182.0,62.0,0.0,Primal,108,56.544502617801044,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
729,182.0,62.0,0.0,Primal,85,44.502617801047116,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
730,182.0,62.0,0.0,Primal,25,13.089005235602093,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
731,182.0,62.0,0.0,Primal,29,15.183246073298427,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
732,182.0,62.0,0.0,Primal,28,14.659685863874344,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
733,182.0,62.0,0.0,Primal,25,13.089005235602093,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
734,182.0,62.0,0.0,Primal,72,37.69633507853403,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
735,182.0,62.0,0.0,Primal,76,39.79057591623037,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
736,182.0,62.0,0.0,Primal,86,45.0261780104712,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
737,182.0,62.0,0.0,Primal,93,48.69109947643979,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
738,182.0,62.0,0.0,Primal,90,47.12041884816754,11,11,52,0.13,0.03,0,38.0,8.0,0.0,0.0
739,182.0,62.0,0.0,Wild,108,56.544502617801044,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
740,182.0,62.0,0.0,Wild,101,52.879581151832454,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
741,182.0,62.0,0.0,Wild,73,38.21989528795811,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
742,182.0,62.0,0.0,Wild,81,42.40837696335078,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
743,182.0,62.0,0.0,Wild,46,24.083769633507853,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
744,182.0,62.0,0.0,Wild,82,42.931937172774866,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
745,182.0,62.0,0.0,Wild,79,41.361256544502616,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
746,182.0,62.0,0.0,Wild,40,20.94240837696335,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
747,182.0,62.0,0.0,Wild,80,41.8848167539267,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
748,182.0,62.0,0.0,Wild,85,44.502617801047116,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
749,182.0,62.0,0.0,Wild,40,20.94240837696335,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
750,182.0,62.0,0.0,Wild,28,14.659685863874344,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
751,182.0,62.0,0.0,Wild,36,18.848167539267013,11,11,53,0.13,0.03,0,20.0,5.0,0.0,0.0
752,182.0,62.0,0.0,Primal,93,48.69109947643979,11,11,53,0.13,0.03,0,0.0,4.0,0.0,0.0
753,182.0,62.0,0.0,Primal,80,41.8848167539267,11,11,53,0.13,0.03,0,0.0,4.0,0.0,0.0
754,182.0,62.0,0.0,Primal,100,52.35602094240837,11,11,53,0.13,0.03,0,0.0,4.0,0.0,0.0
755,182.0,62.0,0.0,Primal,108,56.544502617801044,11,11,53,0.13,0.03,0,0.0,4.0,0.0,0.0
756,182.0,62.0,0.0,Primal,72,37.69633507853403,11,11,53,0.13,0.03,0,0.0,4.0,0.0,0.0
757,182.0,62.0,0.0,Primal,86,45.0261780104712,11,11,53,0.13,0.03,0,0.0,4.0,0.0,0.0
758,182.0,62.0,0.0,Primal,108,56.544502617801044,11,11,53,0.13,0.03,0,0.0,4.0,0.0,0.0
759,182.0,62.0,0.0,Primal,72,37.69633507853403,11,11,53,0.13,0.03,0,0.0,4.0,0.0,0.0
760,182.0,62.0,0.0,Vivid,28,14.659685863874344,11,11,53,0.13,0.03,0,18.0,0.0,0.0,0.0
761,182.0,62.0,0.0,Vivid,42,21.989528795811516,11,11,53,0.13,0.03,0,18.0,0.0,0.0,0.0
762,182.0,62.0,0.0,Vivid,40,20.94240837696335,11,11,53,0.13,0.03,0,18.0,0.0,0.0,0.0
763,109.0,31.0,0.0,Wild,76,49.19093851132686,12,12,54,0.1,0.02,0,0.0,3.0,0.0,0.0
764,109.0,31.0,0.0,Wild,69,44.66019417475729,12,12,54,0.1,0.02,0,0.0,3.0,0.0,0.0
765,109.0,31.0,0.0,Wild,61,39.48220064724919,12,12,54,0.1,0.02,0,0.0,3.0,0.0,0.0
766,109.0,31.0,0.0,Primal,66,42.71844660194175,12,12,54,0.1,0.02,0,0.0,2.0,0.0,0.0
767,109.0,31.0,0.0,Primal,72,46.601941747572816,12,12,54,0.1,0.02,0,0.0,2.0,0.0,0.0
768,109.0,31.0,0.0,Primal,73,47.249190938511326,12,12,54,0.1,0.02,0,0.0,2.0,0.0,0.0
769,109.0,31.0,0.0,Primal,63,40.77669902912621,12,12,54,0.1,0.02,0,0.0,2.0,0.0,0.0
770,109.0,31.0,0.0,Vivid,29,18.77022653721683,12,12,54,0.1,0.02,0,42.0,0.0,0.0,0.0
771,109.0,31.0,0.0,Vivid,22,14.23948220064725,12,12,54,0.1,0.02,0,42.0,0.0,0.0,0.0
772,109.0,31.0,0.0,Vivid,28,18.12297734627832,12,12,54,0.1,0.02,0,42.0,0.0,0.0,0.0
773,109.0,31.0,0.0,Vivid,23,14.88673139158576,12,12,54,0.1,0.02,0,42.0,0.0,0.0,0.0
774,109.0,31.0,0.0,Vivid,30,19.417475728155342,12,12,54,0.1,0.02,0,42.0,0.0,0.0,0.0
775,109.0,31.0,0.0,Vivid,35,22.653721682847898,12,12,54,0.1,0.02,0,42.0,0.0,0.0,0.0
776,109.0,31.0,0.0,Vivid,23,14.88673139158576,12,12,54,0.1,0.02,0,42.0,0.0,0.0,0.0
777,109.0,31.0,0.0,Wild,76,49.19093851132686,12,12,55,0.1,0.02,0,17.0,1.0,0.0,0.0
778,109.0,31.0,0.0,Wild,23,14.88673139158576,12,12,55,0.1,0.02,0,17.0,1.0,0.0,0.0
779,109.0,31.0,0.0,Wild,38,24.59546925566343,12,12,55,0.1,0.02,0,17.0,1.0,0.0,0.0
780,109.0,31.0,0.0,Wild,19,12.297734627831716,12,12,55,0.1,0.02,0,17.0,1.0,0.0,0.0
781,109.0,31.0,0.0,Primal,0,0.0,12,12,55,0.1,0.02,0,11.0,0.0,0.0,0.0
782,109.0,31.0,0.0,Vivid,30,19.417475728155342,12,12,55,0.1,0.02,0,16.0,0.0,0.0,0.0
783,109.0,31.0,0.0,Vivid,25,16.181229773462785,12,12,55,0.1,0.02,0,16.0,0.0,0.0,0.0
784,109.0,31.0,0.0,Vivid,28,18.12297734627832,12,12,55,0.1,0.02,0,16.0,0.0,0.0,0.0
785,109.0,31.0,0.0,Primal,84,54.368932038834956,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
786,109.0,31.0,0.0,Primal,29,18.77022653721683,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
787,109.0,31.0,0.0,Primal,19,12.297734627831716,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
788,109.0,31.0,0.0,Primal,78,50.48543689320388,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
789,109.0,31.0,0.0,Primal,25,16.181229773462785,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
790,109.0,31.0,0.0,Primal,61,39.48220064724919,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
791,109.0,31.0,0.0,Primal,38,24.59546925566343,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
792,109.0,31.0,0.0,Primal,63,40.77669902912621,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
793,109.0,31.0,0.0,Primal,38,24.59546925566343,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
794,109.0,31.0,0.0,Primal,82,53.07443365695793,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
795,109.0,31.0,0.0,Primal,82,53.07443365695793,12,12,56,0.1,0.02,0,38.0,5.0,0.0,0.0
796,109.0,31.0,0.0,Vivid,73,47.249190938511326,12,12,56,0.1,0.02,0,0.0,2.0,1.0,0.0
797,109.0,31.0,0.0,Vivid,87,56.310679611650485,12,12,56,0.1,0.02,0,0.0,2.0,1.0,0.0
798,109.0,31.0,0.0,Vivid,81,52.42718446601942,12,12,56,0.1,0.02,0,0.0,2.0,1.0,0.0
799,109.0,31.0,0.0,Vivid,359,232.36245954692558,12,12,56,0.1,0.02,0,0.0,2.0,1.0,0.0
801,109.0,31.0,0.0,Wild,35,22.653721682847898,12,12,57,0.1,0.02,0,20.0,0.0,0.0,0.0
802,109.0,31.0,0.0,Wild,29,18.77022653721683,12,12,57,0.1,0.02,0,20.0,0.0,0.0,0.0
803,109.0,31.0,0.0,Primal,333,215.5339805825243,12,12,57,0.1,0.02,0,20.0,0.0,1.0,0.0
804,109.0,31.0,0.0,Primal,38,24.59546925566343,12,12,57,0.1,0.02,0,20.0,0.0,1.0,0.0
805,109.0,31.0,0.0,Primal,31,20.06472491909385,12,12,57,0.1,0.02,0,20.0,0.0,1.0,0.0
806,109.0,31.0,0.0,Primal,19,12.297734627831716,12,12,57,0.1,0.02,0,20.0,0.0,1.0,0.0
807,109.0,31.0,0.0,Primal,34,22.006472491909385,12,12,57,0.1,0.02,0,20.0,0.0,1.0,0.0
809,109.0,31.0,0.0,Vivid,72,46.601941747572816,12,12,57,0.1,0.02,0,0.0,6.0,0.0,0.0
810,109.0,31.0,0.0,Vivid,84,54.368932038834956,12,12,57,0.1,0.02,0,0.0,6.0,0.0,0.0
811,109.0,31.0,0.0,Vivid,63,40.77669902912621,12,12,57,0.1,0.02,0,0.0,6.0,0.0,0.0
812,109.0,31.0,0.0,Vivid,78,50.48543689320388,12,12,57,0.1,0.02,0,0.0,6.0,0.0,0.0
813,109.0,31.0,0.0,Vivid,67,43.36569579288026,12,12,57,0.1,0.02,0,0.0,6.0,0.0,0.0
814,109.0,31.0,0.0,Vivid,72,46.601941747572816,12,12,57,0.1,0.02,0,0.0,6.0,0.0,0.0
815,109.0,31.0,0.0,Vivid,61,39.48220064724919,12,12,57,0.1,0.02,0,0.0,6.0,0.0,0.0
816,110.0,34.0,0.0,Wild,38,24.516129032258064,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
817,110.0,34.0,0.0,Wild,61,39.354838709677416,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
818,110.0,34.0,0.0,Wild,76,49.03225806451613,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
819,110.0,34.0,0.0,Wild,78,50.32258064516129,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
820,110.0,34.0,0.0,Wild,25,16.129032258064516,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
821,110.0,34.0,0.0,Wild,87,56.12903225806451,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
822,110.0,34.0,0.0,Wild,23,14.838709677419354,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
823,110.0,34.0,0.0,Wild,29,18.70967741935484,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
824,110.0,34.0,0.0,Wild,82,52.90322580645161,13,13,58,0.11,0.02,0,39.0,4.0,0.0,0.0
825,110.0,34.0,0.0,Primal,72,46.45161290322581,13,13,58,0.11,0.02,0,0.0,4.0,0.0,0.0
826,110.0,34.0,0.0,Primal,59,38.064516129032256,13,13,58,0.11,0.02,0,0.0,4.0,0.0,0.0
827,110.0,34.0,0.0,Primal,87,56.12903225806451,13,13,58,0.11,0.02,0,0.0,4.0,0.0,0.0
828,110.0,34.0,0.0,Primal,70,45.16129032258064,13,13,58,0.11,0.02,0,0.0,4.0,0.0,0.0
829,110.0,34.0,0.0,Wild,29,18.70967741935484,13,13,59,0.11,0.02,0,19.0,0.0,0.0,0.0
830,110.0,34.0,0.0,Wild,34,21.93548387096774,13,13,59,0.11,0.02,0,19.0,0.0,0.0,0.0
831,110.0,34.0,0.0,Wild,23,14.838709677419354,13,13,59,0.11,0.02,0,19.0,0.0,0.0,0.0
832,110.0,34.0,0.0,Primal,78,50.32258064516129,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
833,110.0,34.0,0.0,Primal,81,52.25806451612903,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
834,110.0,34.0,0.0,Primal,59,38.064516129032256,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
835,110.0,34.0,0.0,Primal,72,46.45161290322581,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
836,110.0,34.0,0.0,Primal,65,41.935483870967744,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
837,110.0,34.0,0.0,Primal,78,50.32258064516129,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
838,110.0,34.0,0.0,Primal,76,49.03225806451613,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
839,110.0,34.0,0.0,Primal,65,41.935483870967744,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
840,110.0,34.0,0.0,Primal,67,43.225806451612904,13,13,59,0.11,0.02,0,0.0,5.0,0.0,0.0
841,110.0,34.0,0.0,Vivid,23,14.838709677419354,13,13,59,0.11,0.02,0,20.0,2.0,1.0,0.0
842,110.0,34.0,0.0,Vivid,66,42.58064516129032,13,13,59,0.11,0.02,0,20.0,2.0,1.0,0.0
843,110.0,34.0,0.0,Vivid,83,53.54838709677419,13,13,59,0.11,0.02,0,20.0,2.0,1.0,0.0
844,110.0,34.0,0.0,Vivid,424,273.5483870967742,13,13,59,0.11,0.02,0,20.0,2.0,1.0,0.0
846,110.0,34.0,0.0,Wild,23,14.838709677419354,13,13,60,0.11,0.02,0,21.0,0.0,0.0,0.0
847,110.0,34.0,0.0,Wild,32,20.64516129032258,13,13,60,0.11,0.02,0,21.0,0.0,0.0,0.0
848,110.0,34.0,0.0,Primal,78,50.32258064516129,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
849,110.0,34.0,0.0,Primal,19,12.258064516129032,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
850,110.0,34.0,0.0,Primal,82,52.90322580645161,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
851,110.0,34.0,0.0,Primal,70,45.16129032258064,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
852,110.0,34.0,0.0,Primal,82,52.90322580645161,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
853,110.0,34.0,0.0,Primal,82,52.90322580645161,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
854,110.0,34.0,0.0,Primal,78,50.32258064516129,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
855,110.0,34.0,0.0,Primal,34,21.93548387096774,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
856,110.0,34.0,0.0,Primal,83,53.54838709677419,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
857,110.0,34.0,0.0,Primal,82,52.90322580645161,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
858,110.0,34.0,0.0,Primal,72,46.45161290322581,13,13,60,0.11,0.02,0,16.0,6.0,0.0,0.0
859,110.0,34.0,0.0,Vivid,66,42.58064516129032,13,13,60,0.11,0.02,0,0.0,4.0,0.0,0.0
860,110.0,34.0,0.0,Vivid,61,39.354838709677416,13,13,60,0.11,0.02,0,0.0,4.0,0.0,0.0
861,110.0,34.0,0.0,Vivid,88,56.774193548387096,13,13,60,0.11,0.02,0,0.0,4.0,0.0,0.0
862,110.0,34.0,0.0,Vivid,87,56.12903225806451,13,13,60,0.11,0.02,0,0.0,4.0,0.0,0.0
863,110.0,34.0,0.0,Wild,22,14.193548387096774,13,13,61,0.11,0.02,0,18.0,0.0,0.0,0.0
864,110.0,34.0,0.0,Wild,19,12.258064516129032,13,13,61,0.11,0.02,0,18.0,0.0,0.0,0.0
865,110.0,34.0,0.0,Primal,70,45.16129032258064,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
866,110.0,34.0,0.0,Primal,70,45.16129032258064,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
867,110.0,34.0,0.0,Primal,72,46.45161290322581,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
868,110.0,34.0,0.0,Primal,81,52.25806451612903,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
869,110.0,34.0,0.0,Primal,88,56.774193548387096,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
870,110.0,34.0,0.0,Primal,59,38.064516129032256,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
871,110.0,34.0,0.0,Primal,84,54.193548387096776,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
872,110.0,34.0,0.0,Primal,76,49.03225806451613,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
873,110.0,34.0,0.0,Primal,61,39.354838709677416,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
874,110.0,34.0,0.0,Primal,64,41.29032258064516,13,13,61,0.11,0.02,0,0.0,6.0,0.0,0.0
875,110.0,34.0,0.0,Vivid,32,20.64516129032258,13,13,61,0.11,0.02,0,22.0,0.0,0.0,0.0
876,110.0,34.0,0.0,Vivid,28,18.064516129032256,13,13,61,0.11,0.02,0,22.0,0.0,0.0,0.0
877,109.0,41.0,0.0,Wild,25,16.181229773462785,14,14,62,0.12,0.03,0,20.0,0.0,0.0,0.0
878,109.0,41.0,0.0,Primal,30,19.417475728155342,14,14,62,0.12,0.03,0,24.0,3.0,0.0,0.0
879,109.0,41.0,0.0,Primal,78,50.48543689320388,14,14,62,0.12,0.03,0,24.0,3.0,0.0,0.0
880,109.0,41.0,0.0,Primal,23,14.88673139158576,14,14,62,0.12,0.03,0,24.0,3.0,0.0,0.0
881,109.0,41.0,0.0,Primal,63,40.77669902912621,14,14,62,0.12,0.03,0,24.0,3.0,0.0,0.0
882,109.0,41.0,0.0,Primal,72,46.601941747572816,14,14,62,0.12,0.03,0,24.0,3.0,0.0,0.0
883,109.0,41.0,0.0,Wild,23,14.88673139158576,14,14,63,0.12,0.03,0,16.0,0.0,0.0,0.0
884,109.0,41.0,0.0,Wild,38,24.59546925566343,14,14,63,0.12,0.03,0,16.0,0.0,0.0,0.0
885,109.0,41.0,0.0,Primal,88,56.957928802589,14,14,63,0.12,0.03,0,0.0,3.0,0.0,0.0
886,109.0,41.0,0.0,Primal,88,56.957928802589,14,14,63,0.12,0.03,0,0.0,3.0,0.0,0.0
887,109.0,41.0,0.0,Primal,82,53.07443365695793,14,14,63,0.12,0.03,0,0.0,3.0,0.0,0.0
888,109.0,41.0,0.0,Primal,69,44.66019417475729,14,14,63,0.12,0.03,0,0.0,3.0,0.0,0.0
889,109.0,41.0,0.0,Primal,63,40.77669902912621,14,14,63,0.12,0.03,0,0.0,3.0,0.0,0.0
890,109.0,41.0,0.0,Vivid,19,12.297734627831716,14,14,63,0.12,0.03,0,22.0,4.0,0.0,0.0
891,109.0,41.0,0.0,Vivid,72,46.601941747572816,14,14,63,0.12,0.03,0,22.0,4.0,0.0,0.0
892,109.0,41.0,0.0,Vivid,63,40.77669902912621,14,14,63,0.12,0.03,0,22.0,4.0,0.0,0.0
893,109.0,41.0,0.0,Vivid,38,24.59546925566343,14,14,63,0.12,0.03,0,22.0,4.0,0.0,0.0
894,109.0,41.0,0.0,Vivid,72,46.601941747572816,14,14,63,0.12,0.03,0,22.0,4.0,0.0,0.0
895,109.0,41.0,0.0,Vivid,63,40.77669902912621,14,14,63,0.12,0.03,0,22.0,4.0,0.0,0.0
896,109.0,41.0,0.0,Vivid,57,36.89320388349515,14,14,63,0.12,0.03,0,22.0,4.0,0.0,0.0
897,109.0,41.0,0.0,Vivid,68,44.01294498381877,14,14,63,0.12,0.03,0,22.0,4.0,0.0,0.0
898,109.0,41.0,0.0,Primal,69,44.66019417475729,14,14,64,0.12,0.03,0,0.0,6.0,0.0,0.0
899,109.0,41.0,0.0,Primal,87,56.310679611650485,14,14,64,0.12,0.03,0,0.0,6.0,0.0,0.0
900,109.0,41.0,0.0,Primal,88,56.957928802589,14,14,64,0.12,0.03,0,0.0,6.0,0.0,0.0
901,109.0,41.0,0.0,Primal,68,44.01294498381877,14,14,64,0.12,0.03,0,0.0,6.0,0.0,0.0
902,109.0,41.0,0.0,Primal,88,56.957928802589,14,14,64,0.12,0.03,0,0.0,6.0,0.0,0.0
903,109.0,41.0,0.0,Primal,78,50.48543689320388,14,14,64,0.12,0.03,0,0.0,6.0,0.0,0.0
904,109.0,41.0,0.0,Vivid,38,24.59546925566343,14,14,64,0.12,0.03,0,41.0,0.0,0.0,0.0
905,109.0,41.0,0.0,Vivid,38,24.59546925566343,14,14,64,0.12,0.03,0,41.0,0.0,0.0,0.0
906,109.0,41.0,0.0,Vivid,23,14.88673139158576,14,14,64,0.12,0.03,0,41.0,0.0,0.0,0.0
907,109.0,41.0,0.0,Vivid,38,24.59546925566343,14,14,64,0.12,0.03,0,41.0,0.0,0.0,0.0
908,109.0,41.0,0.0,Vivid,38,24.59546925566343,14,14,64,0.12,0.03,0,41.0,0.0,0.0,0.0
909,109.0,41.0,0.0,Primal,82,53.07443365695793,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
910,109.0,41.0,0.0,Primal,76,49.19093851132686,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
911,109.0,41.0,0.0,Primal,83,53.721682847896446,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
912,109.0,41.0,0.0,Primal,25,16.181229773462785,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
913,109.0,41.0,0.0,Primal,82,53.07443365695793,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
914,109.0,41.0,0.0,Primal,76,49.19093851132686,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
915,109.0,41.0,0.0,Primal,76,49.19093851132686,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
916,109.0,41.0,0.0,Primal,72,46.601941747572816,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
917,109.0,41.0,0.0,Primal,83,53.721682847896446,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
918,109.0,41.0,0.0,Primal,72,46.601941747572816,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
919,109.0,41.0,0.0,Primal,84,54.368932038834956,14,14,65,0.12,0.03,0,17.0,8.0,0.0,0.0
920,109.0,41.0,0.0,Vivid,61,39.48220064724919,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
921,109.0,41.0,0.0,Vivid,82,53.07443365695793,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
922,109.0,41.0,0.0,Vivid,28,18.12297734627832,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
923,109.0,41.0,0.0,Vivid,35,22.653721682847898,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
924,109.0,41.0,0.0,Vivid,61,39.48220064724919,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
925,109.0,41.0,0.0,Vivid,72,46.601941747572816,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
926,109.0,41.0,0.0,Vivid,84,54.368932038834956,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
927,109.0,41.0,0.0,Vivid,87,56.310679611650485,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
928,109.0,41.0,0.0,Vivid,57,36.89320388349515,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
929,109.0,41.0,0.0,Vivid,88,56.957928802589,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
930,109.0,41.0,0.0,Vivid,57,36.89320388349515,14,14,65,0.12,0.03,0,15.0,6.0,0.0,0.0
931,109.0,41.0,0.0,Wild,72,46.601941747572816,14,14,66,0.12,0.03,0,0.0,2.0,0.0,0.0
932,109.0,41.0,0.0,Wild,67,43.36569579288026,14,14,66,0.12,0.03,0,0.0,2.0,0.0,0.0
933,109.0,41.0,0.0,Primal,24,15.533980582524272,14,14,66,0.12,0.03,0,25.0,0.0,0.0,0.0
